id,BILL_SUB_SYS,RECORD STATUS,ORDER TYPE,ORDER NUMBER,PHONE NUMBER,BILL WITH NUMBER,NAME FORMAT,LAST NAME,FIRST NAME,CUSTOMER NEGOTIATED,PLANNING SCHEDULE,DUE TIME,EST. WORK UNITS,ACTIVE CONTACT DATE,ACTIVE CONTACT TIME,ACTIVE DUE YEAR,ACTIVE DUE MONTH,ACTIVE DUE DAY,ACTIVE ISR DATE,ACTIVE NOT COMPLETE CODE,ISSUED BY EMP NUMBER,EFF. COMP. DATE,ACT. COMP. DATE,COMPLETION TIME,S/O CREATED,S/O POSTED,ASSIGNED TO,COMPLETED BY,WORK ORDER,BEGINNING WORK DATE,MILES DRIVEN,HOURS WORKED,RESIDENTIAL Y/N,ISR CODE,UPDATE CODE,PRINTED Y/N,FLAGGED FOR PRINT Y/N,PHYSICAL ADDRESS CONTROL #,STATE,CITY,SUBDIVISION,STREET NAME,STREET SUBTITLE,STREET DIRECTION,STREET NUMBER,ST. SUBDESCRIPTION,BUILDING NUMBER,BUILDING SUB NUMBER,BILLING CYCLE,PRINT AT LOCATION 1,PRINT AT LOCATION 2,PRINT AT LOCATION 3,PRINT AT LOCATION 4,PRINT AT LOCATION 5,PRINT AT LOCATION 6,PRINT AT LOCATION 7,PRINT AT LOCATION 8,PRINT AT LOCATION 9,PRINT AT LOCATION 10,PRINT AT LOCATION 11,PRINT AT LOCATION 12,PRINT AT LOCATION 13,PRINT AT LOCATION 14,PRINT AT LOCATION 15,PRINT AT LOCATION 16,PRINT AT LOCATION 17,PRINT AT LOCATION 18,PRINT AT LOCATION 19,PRINT AT LOCATION 20,NOT USED FLAG #01,AUTO ASSIGN BILL CYCLE M/A,Order Origination Code,NOT USED FLAG #04,NOT USED FLAG #05,Alt. Phone# Tfr Order#,Sold By Employee#,Account PIN#,STAGE CODE,SAM SEQUENCE #,BUILDING NAME,TC WORK STATUS,TC WORK CHANGE DATE,TC WORK CHANGE TIME,WAM WORK STATUS,WAM WORK CHANGE DATE,WAM WORK CHANGE TIME,FRME WORK STATUS,FRAME WORK CHANGE DATE,FRAME WORK CHANGE TIME,PLANT TRAIT CODE,AUTO STAGED Y/N,NEW CONSTRUCTION Y/N,TECH NOTES INCLUDED Y/N,PRIMARY SERVICE FLAG,Begin Work Time,End Work Date,End Work Time,Allow Order Deactivate,Deactivate Date,Deactivate Time,Deactivate User,Customer will Advise? Y/N,Channel Code,Partner Id#,Referral Id#,Lead Tracking Number,Marketing Program,Appointment Flag Y/N,HSI Flag HI/HO/HL,No Access Flag,Part of a Cut,Post Pre-Edit Flag,LAST_UPD_USER,EXT_DTTM
LF999042032,LF,,CT,999042032,5661912007,5661912007,N,BANKS,TANNER,Y,TC,1700,0,20240516,1515,2024,05,16,20130508,,134377,20130508,20130508,944,20130429,20130509,0,999999,,20130508,0,0,N,CN,2,N,N,6935674,WI,SHA,,HIGHLAND,ST,S,707,,0,,16,,,,,,,,,,,,,,,,,,,,,1,,L,,,066303418,99997,3952,NQC,1,,A,0,0,N,0,0,N,0,0,,M,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR103443644,LR,,PO,103443644,2962574382,2962574382,N,CHAMBERS,ALLY,Y,TC,1700,0,20240518,1223,2024,05,18,20160503,,827842,20160503,20160503,835,20160502,20160528,0,999999,,20160502,0,0,N,CN,2,N,N,4576578,NY,ROC,,ROUTE,DR,,75,,0,,1,,,,,,,,,,,,,,,,,,,,,1,M,G,,,,31286,7729,NQC,1,,N,0,0,N,0,0,N,0,0,*NOLCREQ,M,,,,0,0,0,N,0,0,,,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR107519944,LR,,CD,107519944,7778134217,7778134217,Y,CALHOUN,VICTORIA,N,,0,0,20240501,1342,2024,05,01,0,,828771,20130816,20130816,0,20130816,20130817,0,999999,,20130816,0,0,Y,CN,2,N,N,4017371,NY,ROC,,SMITH,RD,,25,,0,,16,,,,,,,,,,,,,,,,,,,,,2,,,,,,800355,9572,NQC,1,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,Y,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR111654376,LR,,CR,111654376,4034913485,4034913485,Y,SAWYER,AMIYAH,N,TC,1700,10,20240515,1354,2024,05,15,20171018,,106138,20171018,20171018,0,20171018,20171018,0,999999,,20171018,0,0,Y,RS,2,N,N,592410,NY,ROC,,TAYLOR,RD,E,2337,APT 20,0,,1,,,,,,,,,,,,,,,,,,,,,1,,R,,,,0,2571,END,1,,A,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR116621753,LR,,OW,116621753,1756364810,1756364810,Y,SIMS,JULIANNA,N,TC,1700,12,20240514,1651,2024,05,14,20140416,,598692,20140416,20140416,0,20140416,20140416,0,999999,,20140416,0,0,Y,RS,2,N,N,5256821,NY,ROC,,RIVER,ST,,29,,0,,28,,,,,,,,,,,,,,,,,,,,,1,,R,,,,0,1361,NQC,1,,A,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,Y,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR120078346,LR,,CC,120078346,4812673763,4812673763,N,MANN,DUSTIN,Y,TC,1700,0,20240522,1430,2024,05,22,20150901,,212036,20150901,20150901,0,20150831,20150901,0,999999,,20150831,0,0,N,CN,2,N,N,7470839,NY,GEN,,CANTERBURY,LN,,600,,0,,1,,,,,,,,,,,,,,,,,,,,,1,M,,,,,60497,7522,NQC,1,,A,0,0,N,0,0,N,0,0,,A,,,,0,0,0,Y,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR155421545,LR,,BO,155421545,3224719614,3224719614,N,BOWEN,KAEDEN,N,,0,0,20240408,1812,2024,04,08,0,,51755,20210318,20210318,0,20210317,20210318,0,999999,,20210317,0,0,N,CN,2,N,N,8335794,NY,ROC,,MILL,RD,W,1187,BLDG 205,0,,22,,,,,,,,,,,,,,,,,,,,,1,,G,,,,31155,8002,END,1,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,N,0,0,,,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR156481518,LR,,CD,156481518,6671594427,6671594427,N,GARCIA,STEVE,N,,0,0,20240510,1342,2024,05,10,0,,927590,20180316,20180316,0,20180316,20180316,0,999999,,20180316,0,0,N,CN,2,N,N,3013605,NY,ROC,,RAILROAD,AVE,,1425,,0,,10,,,,,,,,,,,,,,,,,,,,,1,,G,,,,62940,9013,END,1,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,N,0,0,,,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR166517862,LR,,ND,166517862,7330140211,7330140211,Y,TERRELL,AIMEE,N,,0,0,20240505,1502,2024,05,05,0,,302018,20181029,20181029,0,20181026,20181029,0,0,,20181026,0,0,Y,CN,2,N,N,9467305,NY,ROC,,HILLSIDE,AVE,,81,APT 417,0,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,400578,6731,END,1,,N,0,0,N,0,0,N,0,0,,,,,,0,0,0,N,0,0,,,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR170084234,LR,,CC,170084234,3670402520,3670402520,N,ROCHA,OSVALDO,Y,RESNY,1700,0,20240410,1404,2024,04,10,20131212,,154766,20131212,20131212,0,20131210,20131213,0,999999,,20131210,0,0,N,CN,2,N,N,3545318,NY,FPT,,COLONIAL,LN,,22,,0,,16,,,,,,,,,,,,,,,,,,,,,2,M,,,,,410274,6938,NQC,1,,A,0,0,N,0,0,N,0,0,,A,,,,0,0,0,Y,0,0,,N,205,16152,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR174809070,LR,,CD,174809070,9882436113,9882436113,Y,ROJAS,SHAUN,N,,0,0,20240401,1445,2024,04,01,0,,961106,20180307,20180307,0,20180307,20180307,0,999999,,0,0,0,Y,CN,2,N,N,262344,NY,ROC,,RIDGE,ST,,105,,0,,19,,,,,,,,,,,,,,,,,,,,,1,,X,,,,914817,6797,END,1,,N,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR176316821,LR,,YO,176316821,2869289946,2869289946,Y,MCCORMICK,DEACON,N,TC,1700,10,20240407,1537,2024,04,07,20150723,,730433,20150723,20150723,0,20150723,20150724,0,999999,,20150723,0,0,Y,CN,2,N,N,1582194,NY,ROC,,OAK,DR,,9,,0,,25,,,,,,,,,,,,,,,,,,,,,1,,,,,,0,2115,NQC,1,,A,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,Y,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR181998230,LR,,CD,181998230,1919794330,1919794330,N,HUERTA,LORENA,N,,0,0,20240417,1539,2024,04,17,0,,108712,20170525,20170525,0,20170525,20170525,0,999999,,20170525,0,0,N,CN,2,N,N,8285028,NY,ROC,,5TH,DR,,100,,0,,10,,,,,,,,,,,,,,,,,,,,,1,,G,,,,32894,1579,END,1,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,N,0,0,,,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR184305601,LR,,CD,184305601,3442650702,3442650702,N,ALVARADO,ARACELY,N,,0,0,20240410,1343,2024,04,10,0,,807911,20170630,20170630,0,20170630,20170630,0,999999,,20170630,0,0,N,CN,2,N,N,2046308,NY,WEB,,SPRUCE,RD,,800,,0,,1,,,,,,,,,,,,,,,,,,,,,1,,G,,,,401458,9887,END,1,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,N,0,0,,,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR187205091,LR,,RC,187205091,3073215334,3073215334,Y,CLINE,SELENA,Y,RESNY,1700,0,20240412,1435,2024,04,12,20131210,,189492,20131210,20131210,0,20131209,20131210,0,999999,,20131209,0,0,Y,CN,2,N,N,4301125,NY,ROC,,8TH,ST,,428,,0,,4,,,,,,,,,,,,,,,,,,,,,1,M,,,,,62479,9987,NQC,1,,A,0,0,N,0,0,S,20131210,81559,,A,,,,0,0,0,N,0,0,,N,200,0,0,0,0,,HI,,,P,INF_BATCH_USER,1/13/2023 2:22
LR197887934,LR,,PI,197887934,7037012926,7037012926,Y,BENDER,EMILIE,Y,NRT I,1700,0,20240402,1905,2024,04,02,20130808,,668254,20130808,20130808,1430,20130801,20130808,32023,32023,,20130801,0,0,Y,CN,2,N,N,3840285,NY,ROC,,OAK,AVE,,1795,APT 301,0,,16,,,,,,,,,,,,,,,,,,,,,1,A,C,,,,60895,8559,NQC,1,,N,0,0,C,20130808,144711,Y,20130807,110434,,A,,,,0,0,0,N,0,0,,N,200,0,0,0,0,Y,HI,,,P,INF_BATCH_USER,1/13/2023 2:22
LR198726250,LR,,CD,198726250,9073514796,9073514796,Y,CHRISTENSEN,QUINTIN,N,,0,0,20240411,1413,2024,04,11,0,,843339,20130227,20130227,0,20130227,20130228,0,999999,,20130227,0,0,Y,CN,2,N,N,8805397,NY,FPT,,GRAND,TR,,29,,0,,28,,,,,,,,,,,,,,,,,,,,,2,,,,,,63930,3116,NQC,1,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,Y,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR214362504,LR,,CD,214362504,3489590288,3489590288,Y,TERRELL,JOANNA,N,,0,0,20240523,1412,2024,05,23,0,,854563,20140129,20140129,0,20140129,20140129,0,999999,,20140129,0,0,Y,CN,2,N,N,7008996,NY,ROC,,BROWN,ST,,121,UPR,0,,4,,,,,,,,,,,,,,,,,,,,,1,,,,,,32493,8665,NQC,1,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,Y,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR227406824,LR,,WT,227406824,3456504644,3456504644,N,RUBIO,DESTINY,Y,RESNY,1700,0,20240508,1536,2024,05,08,20130716,,392091,20130716,20130716,1352,20130716,20130716,0,999999,,20130716,0,0,N,CN,2,N,N,9699837,NY,ROC,,WATER,DR,,133,,0,,1,,,,,,,,,,,,,,,,,,,,,1,M,,,,002159763,32799,7584,NQC,1,,N,0,0,N,0,0,N,0,0,,M,,,,0,0,0,Y,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR231120110,LR,,CD,231120110,6891558930,6891558930,N,HICKS,YADIRA,N,,0,0,20240423,1400,2024,04,23,0,,144252,20140422,20140422,0,20140422,20140422,0,999999,,20140422,0,0,N,CN,2,N,N,6695707,NY,MTM,,HOWARD,RD,,2910,BARN,0,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,72927,4311,NQC,1,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,Y,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR231143248,LR,,WT,231143248,9401254197,9401254197,N,PALMER,BRITNEY,Y,RESNY,1700,0,20240408,1503,2024,04,08,20211014,,379655,20211014,20211014,0,20211004,20211014,0,0,,20211004,0,0,N,CN,2,N,N,6387934,NY,ROC,,COBBLESTONE,DR,,100,,0,,30,,,,,,,,,,,,,,,,,,,,,3,M,,,,005177557,32799,6446,END,1,,N,0,0,N,0,0,N,0,0,,M,,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR234093911,LR,,BO,234093911,3327516309,3327516309,N,CHUNG,BRIDGER,Y,RESNY,1700,0,20240421,1535,2024,04,21,20180712,,46319,20180712,20180712,0,20180705,20180712,0,999999,,20180705,0,0,N,CN,2,N,N,8063735,NY,WHN,,BROWN,RD,W,5500,,0,,1,,,,,,,,,,,,,,,,,,,,,1,,G,,,,34215,6405,END,1,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,N,0,0,,,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR237355604,LR,,CD,237355604,7854659479,7854659479,Y,PECK,ALISHA,N,,0,0,20240425,1454,2024,04,25,0,,946984,20170102,20170102,0,20170102,20170131,0,999999,,20170102,0,0,Y,CN,2,N,N,3495417,NY,ROC,,REDWOOD,RD,,185,APT 3,0,,16,,,,,,,,,,,,,,,,,,,,,2,,,,,,903939,7414,END,1,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR238625268,LR,,CD,238625268,1878020678,1878020678,N,GLOVER,LORENA,N,,0,0,20240413,1357,2024,04,13,0,,779535,20180425,20180425,0,20180425,20180426,0,999999,,20180425,0,0,N,CN,2,N,N,4044076,NY,WEB,,FOREST,RD,,675,,0,,10,,,,,,,,,,,,,,,,,,,,,1,,G,,,,62940,9515,END,1,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,N,0,0,,,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR248769043,LR,,CD,248769043,5660820002,5660820002,N,BURNS,ALISSA,N,,0,0,20240412,1528,2024,04,12,0,,804990,20141201,20141201,0,20141201,20141201,0,999999,,20141201,0,0,N,CN,2,N,N,7852140,,,,DEVONSHIRE,,,0,,0,,25,,,,,,,,,,,,,,,,,,,,,1,,G,,,,400144,8456,NQC,0,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,Y,0,0,,,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR250556103,LR,,PO,250556103,7407472786,7407472786,N,JENSEN,HALLIE,Y,RESNY,1700,0,20240418,1506,2024,04,18,20160224,,908148,20160224,20160224,859,20160129,20160226,0,999999,,20160129,0,0,N,CN,2,N,N,5968319,NY,VCT,,PEARL,,,6327,,0,,1,,,,,,,,,,,,,,,,,,,,,1,,G,,,,74550,6832,NQC,1,,N,0,0,N,0,0,N,0,0,*NOLCREQ,M,,,,0,0,0,N,0,0,,,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR251865787,LR,,CC,251865787,3269813478,3269813478,Y,CAMPOS,CYRUS,N,,0,0,20240406,1354,2024,04,06,0,,104128,20191210,20191210,0,20191210,20191213,0,999999,,0,0,0,Y,CN,2,N,N,360094,NY,MID,,7TH,RD,,792,,0,,19,,,,,,,,,,,,,,,,,,,,,9,,X,,,,16356,3260,END,1,,N,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,,HL,,,P,INF_BATCH_USER,1/13/2023 2:22
LR262718443,LR,,WT,262718443,5897279825,5897279825,N,WOLF,SPENCER,Y,TC,1700,0,20240522,1353,2024,05,22,20180309,,380562,20180309,20180309,1514,20180309,20180309,0,999999,,20180309,0,0,N,CN,2,N,N,2383772,NY,ROC,,BROWN,AVE,,1425,,0,,10,,,,,,,,,,,,,,,,,,,,,1,,G,,,003995227,62940,3675,END,1,,N,0,0,N,0,0,N,0,0,,M,,,,0,0,0,N,0,0,,,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR263399028,LR,,TD,263399028,6774798270,6774798270,N,SANTOS,KYSON,N,TC,1700,10,20240520,1532,2024,05,20,20170912,,71899,20170912,20170912,0,20170912,20170912,0,999999,,20170912,0,0,N,RS,2,N,N,3567153,NY,ROC,,FAIRVIEW,ST,E,45,FLR 2,0,,7,,,,,,,,,,,,,,,,,,,,,1,,R,,,,0,7291,END,1,,E,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR272303226,LR,,WT,272303226,8073500655,8073500655,N,HURLEY,ALISA,N,,0,0,20240512,1503,2024,05,12,0,,258239,20170703,20170703,0,20170111,20170704,0,0,,20170111,0,0,N,CN,2,N,N,8781947,NY,ROC,,GLENWOOD,ST,,834,,0,,1,,,,,,,,,,,,,,,,,,,,,2,M,,,,003353954,404980,5288,END,1,,N,0,0,N,0,0,N,0,0,,M,,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR278360309,LR,,CD,278360309,5794569823,5794569823,N,BARAJAS,BRENDEN,N,,0,0,20240416,1538,2024,04,16,0,,295557,20181115,20181115,0,20181115,20181115,0,999999,,20181115,0,0,N,CN,2,N,N,9967612,NY,ROC,,3RD,AVE,,1425,,0,,16,,,,,,,,,,,,,,,,,,,,,1,,G,,,,62940,9032,END,1,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,N,0,0,,,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR289295451,LR,,PI,289295451,2347853074,2347853074,N,MILLER,LANEY,N,,0,0,20240411,1353,2024,04,11,0,,495510,20170524,20170524,618,20170510,20170524,0,999999,,20170510,0,0,N,CN,2,N,N,3810777,NY,ROC,,MEADOW,,,30,,0,,10,,,,,,,,,,,,,,,,,,,,,2,M,G,,,,62940,8292,END,1,,N,0,0,N,0,0,N,0,0,,M,,,N,0,0,0,N,0,0,,,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR294593253,LR,,BO,294593253,9934166893,9934166893,N,KHAN,KALE,Y,WES I,1700,0,20240401,1732,2024,04,01,20150527,,401355,20150527,20150527,1230,20150519,20150529,32776,32776,,20150519,0,0,N,CN,2,N,N,8146777,NY,ROC,,BEECHWOOD,ST,,936,,0,,66,,,,,,,,,,,,,,,,,,,,,1,M,,,,,33346,1406,NQC,1,,N,0,0,C,20150529,85014,N,0,0,PUB COIN,A,,,,0,0,0,N,0,0,,N,200,0,0,0,0,Y,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR295905429,LR,,CR,295905429,6479887415,6479887415,Y,CHUNG,MIREYA,N,TC,1700,10,20240405,1419,2024,04,05,20171213,,249404,20171213,20171213,0,20171213,20171213,0,999999,,20171213,0,0,Y,RS,2,N,N,2664463,NY,ROC,,ROUTE,ST,,42,,0,,25,,,,,,,,,,,,,,,,,,,,,1,,R,,,,0,6574,END,1,,A,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR302410261,LR,,CD,302410261,6389770218,6389770218,N,PAYNE,ARIA,,,0,0,20240513,1410,2024,05,13,0,,900228,20200505,20200505,738,20200505,20200506,0,77777,,0,0,0,N,CN,2,N,N,3310159,NY,ROC,,HARTFORD,RD,W,1187,BLDG 205,0,,22,,,,,,,,,,,,,,,,,,,,,1,,,,,,0,4973,***,1,,N,0,0,N,0,0,N,0,0,,,,,,0,0,0,Y,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR307025664,LR,,CC,307025664,8240200348,8240200348,Y,PENA,EVERETT,Y,TC,1700,0,20240514,1431,2024,05,14,20130128,,732682,20130128,20130128,0,20130128,20130128,0,999999,,20130128,0,0,Y,CN,2,N,N,497093,NY,ROC,,ORCHARD,ST,E,2242,FLR 1,0,,16,,,,,,,,,,,,,,,,,,,,,1,,C,,,,62201,3961,NQC,1,,A,0,0,N,0,0,N,0,0,,A,,,,0,0,0,Y,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR311570082,LR,,CD,311570082,8234014861,8234014861,N,VALENZUELA,MARCUS,N,,0,0,20240409,1500,2024,04,09,0,,88189,20190411,20190411,0,20190411,20190411,0,999999,,20190411,0,0,N,CN,2,N,N,5888374,NY,BRO,,HEATHER,DR,,350,,0,,22,,,,,,,,,,,,,,,,,,,,,1,,G,,,,31613,5916,END,1,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,N,0,0,,,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR312590595,LR,,TD,312590595,5611063602,5611063602,Y,KING,KAYLEE,N,TC,1700,10,20240404,1302,2024,04,04,20170713,,41165,20170713,20170713,0,20170713,20170713,0,999999,,20170713,0,0,Y,RS,2,N,N,5571080,NY,ROC,,PROSPECT,CT,,150,APT 1,0,,16,,,,,,,,,,,,,,,,,,,,,1,,R,,,,0,3192,END,1,,A,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR316641446,LR,,WT,316641446,5247416474,5247416474,N,HOGAN,KINSLEY,Y,TC,1700,0,20240515,1358,2024,05,15,20181011,,272742,20181011,20181011,1406,20181011,20181012,0,999999,,20181011,0,0,N,CN,2,N,N,5153871,NY,WEB,,GARFIELD,ST,,110,,0,,10,,,,,,,,,,,,,,,,,,,,,3,,G,,,004280015,62940,9993,END,1,,N,0,0,N,0,0,N,0,0,,M,,,,0,0,0,N,0,0,,,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR333140466,LR,,RF,333140466,6473676759,6473676759,Y,STRONG,GRACE,N,,0,0,20240415,1825,2024,04,15,0,,486568,20131202,20131202,0,20131130,20131202,0,0,,20131130,0,0,Y,CN,2,N,N,7282585,NY,ROC,,5TH,CIR,,105,,0,,7,,,,,,,,,,,,,,,,,,,,,1,,,,,,61799,1840,***,1,,N,0,0,N,0,0,N,0,0,,,,,,0,0,0,Y,0,0,,,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR360251382,LR,,BI,360251382,2513870285,2513870285,N,KEITH,AMIRAH,Y,TC,1700,0,20240509,1403,2024,05,09,20160122,,497159,20160122,20160122,1111,20160122,20160122,0,999999,,20160122,0,0,N,CN,2,N,N,9182508,NY,ROC,,CARDINAL,RD,,485,,0,,1,,,,,,,,,,,,,,,,,,,,,1,A,,,,,300187,7701,NQC,1,,A,0,0,D,20160120,144427,N,0,0,PREM VISIT,M,,,N,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR361653278,LR,,DC,361653278,1933163366,1933163366,N,SAWYER,MOSHE,N,,0,0,20240416,1522,2024,04,16,0,,889259,20181228,20181228,0,20181228,20181228,0,0,NONREG,20181228,0,0,N,CN,2,N,N,890043,,,,VICTORIA,,,0,,0,,25,,,,,,,,,,,,,,,,,,,,,1,M,,,,,83397,7726,NBC,0,,N,0,0,N,0,0,N,0,0,,M,,,,0,0,0,Y,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR385438413,LR,,WT,385438413,1810321725,1810321725,N,GORDON,CHANCE,N,,0,0,20240412,1524,2024,04,12,0,,317868,20170525,20170525,0,20170518,20170526,0,0,,0,0,0,N,CN,2,N,N,6222188,NY,WEB,,COBBLESTONE,BLV,,2141,,0,,22,,,,,,,,,,,,,,,,,,,,,2,M,X,,,003589542,16356,6805,END,1,,N,0,0,N,0,0,N,0,0,,M,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR388242086,LR,,CD,388242086,9994514957,9994514957,N,RICHARD,CRISTIAN,N,,0,0,20240413,1524,2024,04,13,0,,71784,20190904,20190904,0,20190830,20190904,0,999999,,20190830,0,0,N,CN,2,N,N,4264395,NY,ROC,,MANOR,RD,,913,,0,,10,,,,,,,,,,,,,,,,,,,,,1,,G,,,,32799,5465,END,1,,N,0,0,N,0,0,N,0,0,,A,,,,0,0,0,N,0,0,,,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR400025744,LR,,BI,400025744,1569892138,1569892138,N,HICKS,NOEL,Y,RESNY,1700,0,20240505,1507,2024,05,05,20171006,,421181,20170501,20171006,1459,20170323,20171006,0,999999,,20170323,0,0,N,CN,2,N,N,1023485,NY,PER,,8TH,ST,N,133,,0,,10,,,,,,,,,,,,,,,,,,,,,1,M,G,,,,34082,7294,END,1,,N,0,0,N,0,0,N,0,0,,M,,,N,0,0,0,N,0,0,,,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR402294718,LR,,RO,402294718,8026430451,8026430451,Y,NICHOLSON,NICOLE,Y,TC,1700,0,20240404,1414,2024,04,04,20200430,,978244,20200430,20200430,711,20200429,20200430,0,999999,,20200430,0,0,Y,CN,2,N,N,8728666,NY,ROC,,GRANT,LN,S,45,,0,,1,,,,,,,,,,,,,,,,,,,,,1,,C,,,,301101,2691,END,1,,A,0,0,N,0,0,Y,20200427,125409,*STOPFOROC,M,N,,,0,0,0,N,0,0,,N,200,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
LR415159638,LR,,PR,415159638,8135425080,8135425080,N,KNOX,KAMERON,N,TC,1700,1,20240521,1429,2024,05,21,20211015,,771843,20211015,20211015,0,20211015,20211015,0,999999,,20211015,0,0,N,RS,2,N,N,6701965,NY,ROC,,DURHAM,ST,E,1337,,0,,3,,,,,,,,,,,,,,,,,,,,,1,,R,,,,0,3218,END,1,,A,0,0,N,0,0,N,0,0,,A,N,,,0,0,0,N,0,0,,,0,0,0,0,0,,,,,P,INF_BATCH_USER,1/13/2023 2:22
