id,BILL_SUB_SYS,ORDER TYPE,ORDER NUMBER,CUSTOMER CONTACT NUMBER,LAST NAME,FIRST NAME,ACTIVE CONTACT DATE,RESIDENTIAL Y/N,STATE,CITY,SUBDIVISION,STREET NAME,STREET SUBTITLE,STREET NUMBER
FT714413644,FT,Phone,714413644,1336359394,RUSH,MAKAYLA,20240110,Y,TX,KLR,,YORK,TRL,1517
FT715336388,FT,Mobile,715336388,4502271268,STOKES,CARLEY,20240121,Y,TX,FLM,,BUCKINGHAM,CIR,4201
FT715801263,FT,Phone,715801263,5353435194,DAUGHERTY,ETHAN,20240131,Y,TX,PLN,,HICKORY,DR,3512
FT718384092,FT,Mobile,718384092,9609789979,LUCAS,KIANA,20240126,Y,FL,OLD,,WOODLAND,CT,1755
FT719616530,FT,Mobile,719616530,8442924550,REYNOLDS,LILAH,20240131,N,FL,TPA,,BROOKSIDE,CIR,8900
FT719900840,FT,Web,719900840,7153216743,NEWMAN,NATALY,20240112,Y,FL,BND,,WALNUT,CT,608
FT721656773,FT,Mobile,721656773,6826194819,GILMORE,AINSLEY,20240102,Y,FL,VLR,,IVY,DR,1811
FT722194884,FT,Mobile,722194884,7165021044,STEELE,KELVIN,20240110,Y,TX,HIT,,14TH,RD,5715
FT723235287,FT,Phone,723235287,4991451058,ACOSTA,JAZMYN,20240129,Y,TX,TCO,,GARFIELD,,5700
FT724582676,FT,Mobile,724582676,6219324873,HARPER,KAILA,20240103,Y,FL,TPA,,SYCAMORE,DR,3421
FT725244997,FT,Phone,725244997,9167156489,FAULKNER,BRITTANY,20240110,Y,FL,TPA,,CEDAR,CT,3803
FT725619352,FT,Mobile,725619352,5844694724,LAWRENCE,AARAV,20240121,N,TX,BYN,,CATHERINE,AVE,711
FT725852225,FT,Web,725852225,2175134547,COLE,ANNIKA,20240102,Y,TX,HLS,,HAMILTON,ST,706
FT727275140,FT,Web,727275140,6720058072,PHAM,KYLER,20240131,Y,TX,BYN,,ATLANTIC,TRL,7655
FT727341186,FT,Mobile,727341186,5686215961,WOOD,GAEL,20240127,Y,FL,TPA,,PENNSYLVANIA,AVE,7866
FT729384273,FT,Mobile,729384273,8889804958,MCDOWELL,JULIUS,20240113,Y,TX,WYL,,COLLEGE,LN,1212
FT729457143,FT,Mobile,729457143,5632691109,BREWER,TIMOTHY,20240120,Y,FL,VEN,,AMHERST,DR,622
FT730333667,FT,Mobile,730333667,9059327689,NEAL,CAMERON,20240104,N,FL,CLR,,MAGNOLIA,TRL,3421
FT730680155,FT,Web,730680155,9027142272,NASH,BEN,20240126,N,FL,BTW,,EVERGREEN,AVE,255
FT730957817,FT,Web,730957817,8791847547,SAWYER,SANAI,20240110,Y,FL,TPA,,CREEKSIDE,ST,1104
FT731360476,FT,Phone,731360476,8849195476,HOLDER,XAVIER,20240116,Y,FL,BDT,,WASHINGTON,WAY,403
FT731596873,FT,Web,731596873,2136909692,WOODWARD,MYLEE,20240119,Y,TX,SBR,,STATE,DR,527
FT733536570,FT,Mobile,733536570,4600583602,KERR,ELLIOTT,20240131,Y,FL,LRG,,LANTERN,AVE,963
FT734076334,FT,Mobile,734076334,4907755118,OCONNOR,ADAN,20240121,Y,FL,TPA,,DEPOT,LN,12507
FT734363264,FT,Web,734363264,8211455540,JIMENEZ,BLAZE,20240123,Y,FL,LKL,,DEERFIELD,RD,7619
FT734437910,FT,Phone,734437910,6397270306,HARRISON,RONIN,20240114,Y,TX,CLY,,WARREN,DR,3907
FT734576850,FT,Web,734576850,4916769477,HARPER,ARYANA,20240117,Y,TX,GNS,,REDWOOD,,3480
FT734694207,FT,Phone,734694207,7839320183,ESTRADA,KAMDEN,20240107,Y,FL,TPA,,HOLLY,CT,3410
FT736450812,FT,Mobile,736450812,5450658491,MCINTYRE,SANTOS,20240122,Y,TX,RWL,,CHURCH,HL,1905
FT737681885,FT,Web,737681885,9897683264,WRIGHT,JAQUELINE,20240130,N,TX,PLN,,PARK,PKY,1721
FT740753817,FT,Mobile,740753817,5238562581,HALEY,GISELLE,20240116,N,FL,WNH,,DURHAM,,199
FT740795022,FT,Web,740795022,1939490823,FREEMAN,IZAIAH,20240123,Y,FL,TPA,,MADISON,AVE,3302
FT741241609,FT,Phone,741241609,9055993785,WARD,THOMAS,20240125,Y,FL,VLR,,NEW,DR,1207
FT741895236,FT,Web,741895236,3714952709,HARRIS,CHRISTIAN,20240101,Y,TX,SOL,,WALNUT,CT,1105
FT742255257,FT,Mobile,742255257,1525787190,SHARP,NASH,20240109,Y,TX,CLY,,BUCKINGHAM,DR,1542
FT742270657,FT,Phone,742270657,6000218470,RAMOS,KARLY,20240101,N,TX,TXC,,DEPOT,EXP,9300
FT742821766,FT,Mobile,742821766,1748301638,HUTCHINSON,LEONIDAS,20240130,Y,TX,IRV,,9TH,ST,816
FT743002800,FT,Phone,743002800,5965431879,BURCH,VERONICA,20240129,Y,TX,PLN,,HIGHLAND,DR,1709
FT743205143,FT,Phone,743205143,6587625366,ZHANG,PAIGE,20240117,Y,FL,TPA,,WARREN,CIR,12035
FT743705775,FT,Mobile,743705775,6156884213,REYES,KYLE,20240106,Y,FL,TPA,,WINDSOR,DR,4603
FT743950308,FT,Web,743950308,5203400923,TODD,AYDIN,20240124,Y,FL,TPA,,FIELDSTONE,DR,11735
FT745805536,FT,Phone,745805536,4640015560,TRAN,KARSYN,20240130,Y,FL,NPR,,POPLAR,,9420
FT745977551,FT,Mobile,745977551,1539385103,HENDRICKS,MAKAI,20240117,Y,FL,LTZ,,BROAD,CT,1004
FT747569075,FT,Web,747569075,6017501728,IBARRA,CHARLIZE,20240130,Y,FL,LTZ,,SHEFFIELD,LP,17520
FT748222345,FT,Web,748222345,6793658648,REEVES,DANTE,20240119,Y,FL,TPA,,LILAC,DR,4534
FT749680091,FT,Phone,749680091,6027515130,COOLEY,BENTLEY,20240104,Y,TX,KLR,,ROSE,LN,12716
FT749976077,FT,Web,749976077,6069260970,JACOBSON,WILLOW,20240121,Y,TX,FLM,,FOREST,RD,2101
FT750258691,FT,Web,750258691,3634544045,MILLER,KEVIN,20240110,N,FL,PRI,,SOMERSET,,11721
FT750307707,FT,Mobile,750307707,5776119019,QUINN,REUBEN,20240112,N,TX,PLN,,ROUTE,PKY,2700
FT752170710,FT,Web,752170710,6321648341,MCINTYRE,CLARISSA,20240119,N,FL,LKL,,LAFAYETTE,AVE,136
FT752458313,FT,Phone,752458313,1486202579,MCGUIRE,ZACHARY,20240118,N,TX,BGL,,WILLIAM,AVE,118
FT753406661,FT,Mobile,753406661,5934753035,WILLIAMSON,LIA,20240117,N,TX,POR,,ROSEWOOD,DR,1902
FT753577883,FT,Phone,753577883,5056052722,SHEPHERD,RUDY,20240131,Y,FL,KIS,,ROUTE,DR,199
FT754089369,FT,Phone,754089369,2014020722,KENT,IAN,20240121,Y,TX,GPV,,MONROE,CT,4100
FT755617166,FT,Web,755617166,1130256102,DAY,GAVIN,20240110,Y,FL,ODE,,CHAPEL,CT,19717
FT755699775,FT,Mobile,755699775,8941635986,CHRISTENSEN,CHAZ,20240119,N,FL,BND,,FULTON,DR,1463
FT755746641,FT,Web,755746641,4708983674,FRAZIER,ALMA,20240120,Y,FL,BND,,MILL,PL,1821
FT755982558,FT,Web,755982558,1050963010,BOOTH,CAROLINE,20240122,Y,TX,IRV,,GREEN,WAY,4229
FT756103801,FT,Mobile,756103801,9755011964,BLACK,TRENTON,20240128,N,TX,CGS,,JACKSON,BLV,210
FT757630822,FT,Phone,757630822,5478839508,NOLAN,NOEL,20240101,N,FL,TPA,,ROUTE,AVE,13540
FT757698939,FT,Web,757698939,4145142046,HARRISON,GIDEON,20240114,N,FL,TPA,,10TH,ST,610
FT758164883,FT,Phone,758164883,8236192640,STOKES,MARYJANE,20240115,Y,FL,TPA,,LINDA,DR,4951
FT758914430,FT,Phone,758914430,9249934020,MATTHEWS,VINCENT,20240116,Y,TX,BYT,,ROUTE,BLV,3205
FT760110874,FT,Phone,760110874,3776650773,WASHINGTON,JULIANA,20240114,Y,FL,LKL,,WINDSOR,CT,1552
FT760424100,FT,Mobile,760424100,8930633976,VALENCIA,FELICITY,20240129,Y,FL,SCC,,COUNTRY,BLV,1711
FT761242209,FT,Mobile,761242209,3040410020,MCKNIGHT,JASON,20240131,N,TX,SNG,,CHARLES,,0
FT761797706,FT,Phone,761797706,2310158105,DUNN,ADEN,20240116,N,TX,IRV,,HARTFORD,MAL,3645
FT762575196,FT,Phone,762575196,7281327078,DOUGHERTY,RYKER,20240127,Y,TX,FLM,,COURT,LN,1617
FT762746275,FT,Web,762746275,5219276966,BOOTH,SULLIVAN,20240115,N,TX,IRV,,MAIN,DR,545
FT764536631,FT,Mobile,764536631,4337478736,CURRY,CALLIE,20240124,Y,TX,KLR,,RIDGE,TRL,4328
FT765111267,FT,Web,765111267,1907583170,NIELSEN,FREDDY,20240117,Y,FL,LIT,,HILLCREST,DR,5916
FT765447012,FT,Mobile,765447012,9490631865,DANIELS,CHRISTINA,20240101,N,FL,TPA,,HOWARD,DR,12674
FT765481365,FT,Phone,765481365,7571311807,CLARK,ZOEY,20240124,Y,FL,LKL,,ROSE,CIR,2719
FT765486083,FT,Mobile,765486083,7298817178,JORDAN,KELSIE,20240119,Y,FL,TPA,,CATHERINE,AVE,3712
FT766198456,FT,Phone,766198456,9168705576,HANSON,KILEY,20240104,Y,FL,HOL,,KING,LN,1051
FT766348631,FT,Phone,766348631,8392085770,BOYD,EMELIA,20240128,Y,FL,NPR,,OAK,CT,2041
FT767537757,FT,Web,767537757,6801717971,BARTLETT,JILLIAN,20240126,N,TX,BYT,,ROUTE,AVE,602
FT767782041,FT,Web,767782041,5732096268,HART,BOBBY,20240117,Y,FL,PNP,,DURHAM,AVE,7061
FT767970839,FT,Mobile,767970839,3764427786,MALONE,ADRIEL,20240105,N,TX,SRM,,2ND,AVE,500
FT768019200,FT,Mobile,768019200,1421282316,BONILLA,ANTON,20240119,N,FL,TPA,,VALLEY,DR,400
FT768386940,FT,Mobile,768386940,1579803363,SINGLETON,WILLIE,20240114,Y,TX,IRV,,ROUTE,ST,1539
FT769356630,FT,Web,769356630,4338183124,KIRK,MATEO,20240103,N,FL,TPA,,CEDAR,AVE,9560
FT769797152,FT,Web,769797152,8320895456,FERRELL,KARLI,20240107,Y,FL,PLH,,FRANKLIN,LN,741
FT770144709,FT,Mobile,770144709,9748472603,WILEY,DONOVAN,20240126,Y,FL,TPA,,EUCLID,ST,3703
FT770452316,FT,Web,770452316,2876008126,SMITH,ALLAN,20240117,Y,FL,SAR,,QUEEN,DR,2883
FT770582968,FT,Phone,770582968,7326021821,PERRY,TY,20240129,N,TX,SNG,,LAFAYETTE,,0
FT771470846,FT,Mobile,771470846,4011000744,BURNETT,LIZETH,20240104,Y,FL,DVP,,CLINTON,RD,2525
FT772412861,FT,Web,772412861,4892869806,PRICE,FRANKLIN,20240107,N,TX,BHP,,ANN,,5738
FT772448024,FT,Mobile,772448024,8812381581,WATTS,ALANNA,20240115,Y,FL,BDT,,SHERWOOD,AVE,4003
FT772567641,FT,Mobile,772567641,9570354952,VEGA,JORDEN,20240120,Y,TX,RWL,,CEDAR,DR,10013
FT772711706,FT,Phone,772711706,1135425443,LYNCH,ALLYSON,20240109,Y,TX,DNT,,HILLCREST,LN,8500
FT772952258,FT,Phone,772952258,4509138307,CALDWELL,SINCERE,20240118,Y,FL,TPA,,YORK,AVE,4104
FT773425318,FT,Web,773425318,7586559173,YODER,ALAN,20240116,Y,TX,PLN,,OAK,DR,813
FT776760126,FT,Mobile,776760126,6532794959,TODD,QUINTIN,20240130,Y,TX,GRL,,LIBERTY,DR,4314
FT776825848,FT,Mobile,776825848,7156194381,HERNANDEZ,BRAXTON,20240131,Y,TX,ARG,,OXFORD,RD,822
FT777510025,FT,Mobile,777510025,4787944321,ENGLISH,PAULA,20240112,Y,TX,CRL,,LAKE,DR,2712
FT779065341,FT,Phone,779065341,4965356584,ROTH,SHAWN,20240120,Y,FL,NPT,,WALNUT,,116
FT781015758,FT,Web,781015758,3003734282,COOK,KESHAWN,20240126,N,TX,SRM,,BRANDYWINE,AVE,500
FT781301608,FT,Mobile,781301608,3380589019,HARPER,YUSUF,20240125,Y,FL,LOL,,LAFAYETTE,WAY,19537
FT782868921,FT,Web,782868921,3874805937,SKINNER,ISABELL,20240122,Y,TX,PLN,,CANAL,PL,243
FT783274926,FT,Mobile,783274926,5499973943,PARRISH,NATALYA,20240125,Y,TX,GRL,,MULBERRY,LN,1926
FT783511298,FT,Phone,783511298,3470172949,LYNN,HADASSAH,20240111,N,FL,BDB,,OXFORD,DR,5200
FT783614846,FT,Phone,783614846,8610759595,BAXTER,NATALEE,20240110,Y,FL,DVP,,MONROE,ST,143
FT785375135,FT,Phone,785375135,1179546438,LOZANO,CHARLIE,20240128,Y,FL,NOK,,HIGH,RD,413
FT786332061,FT,Phone,786332061,5091875721,SHEPHERD,BROGAN,20240122,Y,TX,SRM,,MILL,ST,5295
FT786377919,FT,Phone,786377919,7121544410,WILKERSON,DESTINEE,20240102,Y,FL,WCH,,CANAL,ST,27916
FT786588841,FT,Phone,786588841,9528326443,DODSON,RAPHAEL,20240105,Y,FL,TPA,,FOREST,LN,5410
FT787073078,FT,Mobile,787073078,2207178711,CALDWELL,EMERSON,20240131,Y,FL,VLR,,MAPLE,DR,3826
FT788626647,FT,Web,788626647,2644108614,BARRERA,TYREE,20240118,Y,FL,SAR,,8TH,ST,3459
FT788830574,FT,Phone,788830574,6964120308,PATEL,ALFONSO,20240110,Y,TX,CLY,,PARK,PKY,4308
FT789054593,FT,Web,789054593,5557656100,CHAPMAN,ABRIL,20240101,N,FL,CLR,,WASHINGTON,BLV,1540
FT789223943,FT,Mobile,789223943,8750680235,OCHOA,EVELIN,20240120,Y,TX,CRL,,SYCAMORE,DR,2100
FT789621301,FT,Mobile,789621301,6627503829,MORRISON,MICHEAL,20240131,Y,TX,CRL,,KING,LN,4700
FT793142490,FT,Mobile,793142490,3770589369,SINGH,ALYSON,20240112,N,FL,TPA,,PENNSYLVANIA,ST,10215
FT794073672,FT,Phone,794073672,4020947712,TERRY,GRANT,20240109,N,FL,PCI,,11TH,RD,4160
FT794402538,FT,Mobile,794402538,7961225669,HART,PHOENIX,20240106,Y,FL,BDT,,VICTORIA,ST,304
FT794948854,FT,Web,794948854,6838805990,BRENNAN,DOMINIQUE,20240106,Y,TX,WYL,,WARREN,ST,401
FT795754808,FT,Mobile,795754808,2487324214,ANDERSEN,AUDRINA,20240104,Y,FL,LBK,,RAILROAD,DR,525
FT796714912,FT,Mobile,796714912,4532541996,FOLEY,MAURICE,20240115,Y,FL,LKL,,WARREN,DR,619
FT797450117,FT,Phone,797450117,8010731248,DALTON,EDGAR,20240104,N,FL,TPA,,GRANT,AVE,5701
FT797698671,FT,Mobile,797698671,2267799204,BALDWIN,ISSAC,20240119,Y,FL,BDT,,RIVER,AVE,1508
FT798533162,FT,Phone,798533162,8046404366,SHAW,DEBORAH,20240106,Y,TX,WYL,,AUGUSTA,DR,204
FT798667081,FT,Web,798667081,6147728479,BENSON,BRENDAN,20240101,Y,TX,IRV,,6TH,DR,1816
FT799576844,FT,Phone,799576844,6307990648,ANDREWS,AMERICA,20240128,Y,TX,FTW,,PEARL,DR,8203
FT800712268,FT,Phone,800712268,4792236447,FORD,CHEYENNE,20240107,Y,FL,LIT,,GARFIELD,DR,5931
FT800865161,FT,Phone,800865161,4899547240,GOULD,MARQUISE,20240101,N,FL,SAR,,CRESCENT,ST,3557
FT801750249,FT,Web,801750249,9883231105,MURRAY,ULISES,20240105,Y,TX,CRL,,WOODLAND,LN,2008
FT804837973,FT,Web,804837973,1686329954,SAUNDERS,DEREON,20240105,N,FL,BND,,WINDSOR,DR,119
FT806640103,FT,Mobile,806640103,9231036167,MORSE,ANGELO,20240129,Y,FL,TPA,,STRAWBERRY,CIR,9020
FT807042955,FT,Mobile,807042955,2575661034,RICHARDSON,NOAH,20240127,N,FL,PCI,,FAIRVIEW,ST,111
FT807244112,FT,Phone,807244112,3150686412,SHEPARD,HOWARD,20240131,Y,FL,TPA,,WARREN,ST,807
FT808995083,FT,Web,808995083,5548340426,GREER,RIGOBERTO,20240107,N,TX,SGT,,CEDAR,ST,506
FT809182718,FT,Web,809182718,7625511321,DUFFY,STEPHANY,20240104,Y,FL,VLR,,STREET,DR,4607
FT809974120,FT,Mobile,809974120,1895353605,PARSONS,REX,20240131,Y,TX,GRL,,SUNSET,PL,5811
FT810282290,FT,Mobile,810282290,5669566946,BAXTER,ALESSANDRO,20240122,Y,TX,KLR,,FOREST,LN,9716
FT810308375,FT,Phone,810308375,3285162613,RIOS,OWEN,20240125,N,FL,BND,,FOREST,DR,119
FT813231578,FT,Mobile,813231578,3303432320,MCKENZIE,SOREN,20240120,Y,TX,IRV,,SCHOOLHOUSE,DR,516
FT814793745,FT,Phone,814793745,6240000407,LUTZ,JACK,20240124,N,TX,DNT,,ROSEWOOD,,410
FT815309372,FT,Mobile,815309372,5215609145,JOHNSTON,KENDAL,20240124,Y,FL,BND,,DEVON,AVE,1740
FT815758596,FT,Phone,815758596,4271231767,JORDAN,KATHERINE,20240124,N,FL,TPA,,FRANKLIN,LN,7701
FT815939774,FT,Phone,815939774,8717902047,CAMERON,BARRETT,20240114,Y,FL,NPT,,WINDING,LN,6627
FT817456216,FT,Phone,817456216,4873441463,BATES,KEAGAN,20240104,Y,FL,SFN,,CRESCENT,PL,2617
FT817808877,FT,Mobile,817808877,2836210548,BUCHANAN,JAY,20240129,Y,FL,ZHL,,CHESTNUT,DR,5904
FT818471296,FT,Mobile,818471296,6097750731,DOYLE,NIGEL,20240120,Y,FL,TPA,,ASPEN,AVE,3916
FT819253623,FT,Mobile,819253623,8147997753,JOHNSTON,CLARA,20240103,Y,FL,SFN,,ELM,AVE,5208
FT819899398,FT,Mobile,819899398,8373014848,BENJAMIN,SAGE,20240112,Y,FL,BDT,,HUDSON,LN,13604
FT822615336,FT,Web,822615336,9786376442,ROTH,KADYN,20240118,N,,,,FRONT,,0
FT823468097,FT,Web,823468097,1425717522,BRADLEY,COLTON,20240129,N,FL,SAR,,IVY,ST,2750
FT825411290,FT,Web,825411290,7257979313,ACOSTA,TANIA,20240123,Y,FL,TPA,,DURHAM,CT,11303
FT825890869,FT,Web,825890869,1748134286,BRADSHAW,ASHLYNN,20240106,Y,FL,CLR,,SUMMIT,AVE,6700
FT826050614,FT,Mobile,826050614,2159391058,COLEMAN,GWENDOLYN,20240115,Y,FL,RVV,,ROUTE,DR,11513
FT826109868,FT,Phone,826109868,5377770212,MAYER,DAYAMI,20240101,Y,FL,LTZ,,HAWTHORNE,CT,24350
FT826191663,FT,Mobile,826191663,3263478866,GOODMAN,CYRUS,20240117,Y,FL,PNP,,LIBERTY,CT,6250
FT827195392,FT,Phone,827195392,7033909797,MCDOWELL,LAURA,20240103,Y,FL,RVV,,ASPEN,LN,6717
FT827593822,FT,Phone,827593822,6100597191,BRADFORD,BELINDA,20240126,Y,TX,CRL,,4TH,BLV,4028
FT829233505,FT,Mobile,829233505,2317518067,MIRANDA,MEKHI,20240113,Y,FL,PCI,,ROUTE,DR,2203
FT830869369,FT,Web,830869369,3528099719,BRADSHAW,PAULINA,20240103,Y,FL,TPA,,BRIDLE,AVE,4112
FT831764917,FT,Web,831764917,7438467656,NORMAN,VALENTINO,20240129,N,TX,LWV,,ROOSEVELT,ST,1565
FT833113494,FT,Phone,833113494,6734789952,ELLIS,PARKER,20240111,N,TX,IRV,,ORANGE,,700
FT833490723,FT,Phone,833490723,3793001113,WHITAKER,EMILIO,20240120,Y,FL,SPT,,OAK,AVE,4676
FT835086101,FT,Mobile,835086101,7779639052,CAMERON,KAYLYNN,20240101,Y,FL,BDT,,ROUTE,RD,10004
FT835113637,FT,Web,835113637,6484730965,MARTIN,JOEL,20240106,Y,FL,TPA,,LEXINGTON,BND,1503
FT835490124,FT,Web,835490124,8010734288,PITTMAN,TALIYAH,20240127,N,FL,TPA,,ANDOVER,HWY,14457
FT835583320,FT,Phone,835583320,4569283878,WHITE,RORY,20240123,Y,TX,PLN,,3RD,LN,705
FT835599289,FT,Web,835599289,8141318692,MARSHALL,PAOLA,20240106,Y,TX,FTW,,RIDGE,DR,13136
FT835616228,FT,Mobile,835616228,6170819015,COMBS,LEYLA,20240103,Y,FL,TPA,,PLEASANT,PL,704
FT836268946,FT,Phone,836268946,9025826068,MORA,JAYDON,20240105,N,TX,IRV,,OXFORD,RD,3301
FT836381148,FT,Web,836381148,9479174268,CARLSON,ALEJANDRA,20240129,Y,FL,TPA,,RACE,AVE,3312
FT838436167,FT,Phone,838436167,9876199588,ATKINS,LAYLA,20240127,Y,TX,ARG,,MONROE,CT,4709
FT839275050,FT,Mobile,839275050,4865667500,SALINAS,JOHAN,20240124,Y,FL,BDT,,BRIDLE,CT,5006
FT840893985,FT,Web,840893985,2108509806,DAY,LUKE,20240120,Y,FL,TPA,,CHAPEL,ST,4812
FT841736201,FT,Phone,841736201,2664555420,HINTON,JAMAR,20240124,Y,TX,CRL,,WILLIAMS,DR,1002
FT847838359,FT,Mobile,847838359,5616227155,VAUGHAN,JENNY,20240114,N,FL,TPA,,HOMESTEAD,AVE,11216
FT848779219,FT,Mobile,848779219,3820874675,IBARRA,SEAMUS,20240102,Y,FL,SPT,,OAK,AVE,235
FT850348728,FT,Mobile,850348728,1862111213,PALMER,SINCERE,20240109,Y,TX,WYL,,EAGLE,WAY,1910
FT851222762,FT,Phone,851222762,6790637966,MULLEN,ITZEL,20240115,Y,FL,NOK,,BROAD,RD,647
FT852680229,FT,Web,852680229,5266884722,HARPER,CRISTINA,20240101,Y,TX,SNG,,BROAD,RD,609
FT853379486,FT,Phone,853379486,4966890213,HAWKINS,ADITYA,20240130,Y,FL,CLR,,LINDA,DR,4215
FT853797546,FT,Mobile,853797546,3718895775,HAMMOND,HARLEY,20240126,Y,FL,TPA,,HOLLY,AVE,314
FT854128850,FT,Phone,854128850,3492099229,HART,WAYNE,20240125,Y,FL,NPR,,BUCKINGHAM,,9524
FT854461395,FT,Mobile,854461395,5891755275,JENNINGS,KIERSTEN,20240111,Y,TX,PLN,,SPRUCE,DR,3364
FT854767132,FT,Web,854767132,6879159561,VAZQUEZ,SASHA,20240102,N,TX,LWV,,GROVE,DR,455
FT855120028,FT,Mobile,855120028,1471087394,KNIGHT,AMINA,20240120,N,TX,IRV,,GROVE,DR,7800
FT855218740,FT,Phone,855218740,4230862754,KNAPP,KAIA,20240111,N,TX,DLS,,GRANT,AVE,1545
FT856004512,FT,Phone,856004512,5468651894,GOODMAN,HARLEY,20240113,Y,FL,RVV,,ELIZABETH,ST,11404
FT856907556,FT,Phone,856907556,8886985681,GREGORY,JENNY,20240108,Y,TX,CPP,,4TH,DR,657
FT858019166,FT,Web,858019166,3554740455,JOHNSON,KARINA,20240103,N,TX,FLF,,MANOR,ST,641
FT858283705,FT,Web,858283705,1626946793,ROGERS,AZUL,20240127,Y,FL,TPA,,12TH,ST,7113
FT858820834,FT,Phone,858820834,5357452039,FOSTER,ADONIS,20240126,N,TX,CPP,,WARREN,RD,120
FT860175204,FT,Web,860175204,3592083042,COMBS,LINDSEY,20240128,Y,FL,TPA,,HARRISON,AVE,5900
FT860769722,FT,Phone,860769722,1560001293,FUENTES,GUADALUPE,20240131,N,FL,RKN,,VALLEY,ST,516
FT862087340,FT,Web,862087340,9454395192,POWERS,ETHEN,20240123,Y,FL,ZHL,,ADAMS,AVE,37651
FT862131535,FT,Web,862131535,7166093015,LEON,JEWEL,20240104,Y,FL,TPA,,5TH,CIR,14211
FT863024895,FT,Phone,863024895,9581027063,VALDEZ,ROSS,20240117,N,FL,LKL,,ROUTE,AVE,1037
FT863277398,FT,Web,863277398,7997003216,KEY,KENNETH,20240111,Y,FL,WCH,,JACKSON,PL,7329
FT864309786,FT,Mobile,864309786,7537444957,FORD,BYRON,20240125,Y,FL,SAR,,VINE,ST,3060
FT865593566,FT,Web,865593566,8265573991,WARNER,LUZ,20240111,N,TX,GPV,,VIRGINIA,ST,200
FT866055395,FT,Web,866055395,2867207832,CRANE,RYLIE,20240124,Y,FL,TPA,,BAY,ST,2408
FT866381262,FT,Mobile,866381262,7731165320,PROCTOR,AUBREY,20240106,Y,FL,NPR,,GROVE,LN,7930
FT867229025,FT,Web,867229025,1574568273,LOWE,ZACHERY,20240127,Y,FL,BND,,ORCHARD,DR,1614
FT868182770,FT,Mobile,868182770,2368677091,MCKEE,ANGEL,20240123,Y,TX,BUD,,8TH,ST,417
FT868423244,FT,Mobile,868423244,1764657376,BRAY,HEZEKIAH,20240125,N,FL,TPA,,SOMERSET,LN,13510
FT868605271,FT,Phone,868605271,9655769851,WALSH,ANTONY,20240112,Y,FL,TPA,,CARDINAL,DR,9236
FT868800164,FT,Web,868800164,7553901166,FLOWERS,TESS,20240109,Y,FL,LIT,,MAIN,DR,15523
FT869295343,FT,Web,869295343,1128896673,BURNETT,BRUCE,20240126,Y,FL,LRG,,12TH,AVE,1016
FT869512315,FT,Web,869512315,1676122391,FLOWERS,AUBREY,20240124,Y,TX,DNT,,CANTERBURY,ST,425
FT869539856,FT,Mobile,869539856,5630801427,SOLOMON,ADELAIDE,20240122,N,FL,SPT,,CHURCH,PKY,140
FT869894090,FT,Phone,869894090,8921033234,HO,IRENE,20240129,N,FL,TPA,,EAST,BLV,601
FT873266727,FT,Mobile,873266727,5786254403,WIGGINS,DARIUS,20240101,Y,FL,NPR,,MULBERRY,LN,4415
FT874119003,FT,Phone,874119003,6134641684,ARNOLD,KAEDEN,20240105,N,FL,NPR,,HILLSIDE,,9330
FT874571039,FT,Web,874571039,9944983703,MUELLER,LELAND,20240107,Y,FL,TPA,,GLENWOOD,AVE,8028
FT874802353,FT,Phone,874802353,1989026859,FRYE,ALIJAH,20240123,Y,TX,CLD,,AUGUSTA,DR,1042
FT874961938,FT,Web,874961938,8826486486,EWING,SHANNON,20240117,Y,TX,GRL,,EAGLE,LN,1605
FT874983112,FT,Phone,874983112,1566858173,BARRY,CORINNE,20240129,Y,FL,HOL,,7TH,DR,3545
FT877148283,FT,Phone,877148283,6604656920,TRAVIS,JAMAR,20240126,Y,FL,LOL,,GEORGE,RD,3235
FT877636507,FT,Web,877636507,3381791444,HOBBS,ADOLFO,20240129,N,TX,SNG,,VALLEY,RD,1702
FT878275985,FT,Phone,878275985,9421592604,RICE,NEVEAH,20240128,Y,TX,SAC,,SHERMAN,DR,2616
FT878372915,FT,Web,878372915,7423845471,JIMENEZ,MIKAELA,20240101,Y,TX,GPV,,CEMETERY,DR,902
FT879601210,FT,Web,879601210,7874459117,INGRAM,ALLYSON,20240116,N,TX,DNT,,JACKSON,ST,821
FT879813761,FT,Phone,879813761,6077090632,SHIELDS,RAUL,20240101,Y,FL,TPA,,WILLOW,ST,9717
FT881125099,FT,Web,881125099,5454177573,OCONNELL,MARIAH,20240118,Y,TX,PNT,,CEDAR,DR,358
FT881198902,FT,Mobile,881198902,6452930004,VANCE,MATTHIAS,20240113,Y,TX,RWL,,UNION,CIR,3803
FT882369501,FT,Web,882369501,2956137476,VELAZQUEZ,ALLYSON,20240128,Y,TX,KLR,,BROWN,ST,5441
FT883322767,FT,Web,883322767,9111115703,GALVAN,MIA,20240124,Y,FL,VEN,,ROUTE,DR,809
FT885066245,FT,Phone,885066245,5900688312,HILL,ALANNA,20240111,Y,FL,SAR,,HICKORY,CIR,1214
FT886370522,FT,Phone,886370522,7864061225,SPEARS,ZOE,20240110,Y,TX,RTL,,2ND,ST,806
FT887165737,FT,Mobile,887165737,8880465524,MICHAEL,KELLY,20240111,N,TX,HDR,,3RD,DR,609
